ID;NOME;TIPO;CD_MUN;NM_MUN;CD_DIST;NM_DIST;CD_BAIRRO;NM_BAIRRO;LOGRADOURO;num;compl;BAIRRO;UF;Região;CEP;TELEFONE;EMAIL;location_t;fonte_geo;tipo_geo;Latitude;Longitude
"3310";Biblioteca Pública Municipal Prefeito Gibson Linhares Monteiro;Municipal;"4111100";Itambé;"411110005";Itambé;;;Avenida João Ossucci;"50";;Centro;PR;Sul;87175-000;(44)3231-1656;bibliotambepr@went.com.br;APPROXIMATE;Google 2025;"2";-23.659510399999998;-51.990327399999998
"3309";Biblioteca Cidadã Profª Dulce de Souza Santos;Municipal;"4111100";Itambé;"411110005";Itambé;;;Rua Luiz Fedrigo;"19";;Centro;PR;Sul;87175-000;(44)3231-2343;deniziamoresqui@hotmail.com;APPROXIMATE;Google 2025;"2";-23.659510399999998;-51.990327399999998
"3311";Biblioteca Cidadã Irmão Beno Tomasoni;Municipal;"4111209";Itapejara d'Oeste;"411120905";Itapejara d'Oeste;;;Rua Santos Dumont;"32";;Centro;PR;Sul;85580-000;(46)3526-8312;lindamir.correia@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-25.961643599999999;-52.820391600000001
"3312";Biblioteca Pública Municipal Professor Cláudio Francisco Bini;Municipal;"4111258";Itaperuçu;"411125805";Itaperuçu;;;Rua Projetada;s/n;Loteamento Nova Itaperuçu;Butierinho;PR;Sul;83560-000;(41)3603-3323;sec.edu.itaperucu@bol.com.br;APPROXIMATE;Google 2025;"2";-25.223987399999999;-49.358334700000000
"3313";Biblioteca Pública Municipal Cidadã de Itaúna do Sul;Municipal;"4111308";Itaúna do Sul;"411130805";Itaúna do Sul;;;Rua Paraná;"628";;Centro;PR;Sul;87980-000;(44)3436-1087;bibliotecacidadadeids@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-22.727571200000000;-52.882145899999998
"3314";Biblioteca Cidadã Araci Blum;Municipal;"4111407";Ivaí;"411140705";Ivaí;;;Rua Expedicionário Bruno Estrifica;s/n;;Centro;PR;Sul;84460-000;(42)34274-1720;viviane.gro@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-25.008689000000000;-50.855990400000003
"3315";Biblioteca Cidadã Neuza Rocha Martins;Municipal;"4111506";Ivaiporã;"411150605";Ivaiporã;;;Avenida São Paulo;"2";;Centro;PR;Sul;86870-000;(43)3472-5419/(43)3472-2617;educaivp_biblioteca@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-24.238374900000000;-51.665989699999997
"3316";Biblioteca do Centro da Juventude de Ivaiporã;Municipal;"4111506";Ivaiporã;"411150605";Ivaiporã;;;Rua Dorvalina Gias de Jesus;s/n;;Vila Nova Porã;PR;Sul;86870-000;;;ROOFTOP;Google 2025;"1";-24.230405999999999;-51.652670499999999
"3318";Biblioteca Pública Municipal Leolina Torres Chalegre;Municipal;"4111555";Ivaté;"411155515";Herculândia;;;Avenida São João;s/n;;Centro;PR;Sul;87525-000;(44)36661-5191;bibliotecapublica@ivate.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-23.262587499999999;-53.405145500000003
"3317";Biblioteca Cidadã Prof.ª Edenir Saldanha Müller;Municipal;"4111555";Ivaté;"411155505";Ivaté;;;Avenida Rio de Janeiro;"2273";;Centro;PR;Sul;87525-000;(44)3673-1762;bibliotecacidada@ivate.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-23.406472900000001;-53.375711099999997
"3319";Biblioteca Pública Municipal Cidadã Silvestre Dante;Municipal;"4111605";Ivatuba;"411160505";Ivatuba;;;Rua Faria Lemos;"805";;Centro;PR;Sul;87130-000;(44)3273-1168;angela.matesc@hotmail.com/bibliotecaivatuba@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-23.623058400000001;-52.221002100000000
"3320";Biblioteca Pública Municipal Cidadã José da Rosa Filho;Municipal;"4111704";Jaboti;"411170405";Jaboti;;;Rua Domingos Luiz de Siqueira;s/n;;Centro;PR;Sul;84930-000;(43)3622-1136;escolamarialenira@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-23.741564100000002;-50.076152999999998
"3322";Biblioteca Pública Municiapal Cidadã Professor Rodrigo Pereira;Municipal;"4111803";Jacarezinho;"411180305";Jacarezinho;;;Rua 2 de Abril;"655";;Centro;PR;Sul;86400-000;(43)3911-3103/(43)3911-3024;"bibliotecacidadajac@outlook.com/jacarezinho@paranavegar.pr.gov.br/cultura@jacarezinho.pr.gov.br&#10;&#10;";ROOFTOP;Google 2025;"1";-23.164132299999999;-49.974707500000001
"3323";Biblioteca Pública Municipal Rui Barbosa;Municipal;"4111803";Jacarezinho;"411180305";Jacarezinho;;;Rua Costa Júnior;"1065";;Hotel Municipal;PR;Sul;86400-000;;;RANGE_INTERPOLATED;Google 2025;"1";-23.157608100000001;-49.972961300000001
"3321";Biblioteca do Centro da Juventude de Jacarezinho;Municipal;"4111803";Jacarezinho;"411180305";Jacarezinho;;;Rua Rocco Olivieri;"128";;Jardim Paraíso;PR;Sul;86400-000;(43)3911-3214;;GEOMETRIC_CENTER;Google 2025;"1";-23.148341400000000;-49.942787500000001
"3324";Biblioteca Pública Municipal Professor Walfrido Sales;Municipal;"4111902";Jaguapitã;"411190205";Jaguapitã;;;Rua Astorga;"11";;Centro;PR;Sul;86610-000;(43)3272-2558;bibliotecaciad@yahoo.com.br;RANGE_INTERPOLATED;Google 2025;"1";-23.116775100000002;-51.536925400000001
"3326";Biblioteca Pública Municipal Mary Camargo;Municipal;"4112009";Jaguariaíva;"411200905";Jaguariaíva;;;Rua Prefeito Aldo Sampaio Ribas;"42";;Cidade Alta;PR;Sul;84200-000;(43)3535-6317;guida2057@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-24.249291700000001;-49.705577599999998
"3325";Biblioteca Cidadã Monteiro Lobato;Munincipal;"4112009";Jaguariaíva;"411200905";Jaguariaíva;;;Rua Helarina Luiza de Matos;s/n;;Jardim Matarazzo;PR;Sul;84200-000;(43)3535-7950;guida2057@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-24.259663400000001;-49.713920600000002
"3327";Biblioteca Cidadã João Welter Júnior;Municipal;"4112108";Jandaia do Sul;"411210805";Jandaia do Sul;;;Rua Plácido Caldas;"555";;Centro;PR;Sul;86900-000;(43)3432-9285;biblioteca@jandaiadosul.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-23.602487600000000;-51.644833300000002
"3329";Biblioteca Pública Municipal Maria Cileuza Costa Pereira Prado;Municipal;"4112207";Janiópolis;"411220705";Janiópolis;;;Rua Rui Barbosa;"215";;Centro;PR;Sul;87380-000;(44)3553-1011;;RANGE_INTERPOLATED;Google 2025;"1";-24.141332500000001;-52.781317199999997
"3328";Biblioteca Cidadã Tereza Donato Detoni;Municipal;"4112207";Janiópolis;"411220705";Janiópolis;;;Rua Geralda Moreira;s/n;;Centro;PR;Sul;87380-000;;;GEOMETRIC_CENTER;Google 2025;"1";-24.144575199999998;-52.778875100000000
"3330";Biblioteca Pública Municipal Cidadã Admir Vigilato da Paixão;Municipal;"4112306";Japira;"411230605";Japira;;;Avenida Prefeito Moacir Costa;s/n;;Centro;PR;Sul;84920-000;(43)3555-1255/(43)99136-5749;cielmelodique.souto@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-23.810414600000001;-50.139136800000003
"3331";Biblioteca Pública Municipal John F. Kennedy;Municipal;"4112405";Japurá;"411240505";Japurá;;;Rua Tiradentes;"232";;Centro;PR;Sul;87225-000;(44)3635-1233;educa@japura.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-23.471105699999999;-52.553653199999999
"3332";Biblioteca Pública Municipal Cidadã Professora Marlene de Souza Castilho;Municipal;"4112504";Jardim Alegre;"411250405";Jardim Alegre;;;Avenida Tancredo Neves;"1204";;Centro;PR;Sul;86860-000;(43)3475-2525;bc-jardimalegre@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-24.185465700000002;-51.696595700000003
"3334";Biblioteca Pública Municipal Ruth Passarinho;Municipal;"4112603";Jardim Olinda;"411260305";Jardim Olinda;;;Avenida Tiradentes;"839";;Centro;PR;Sul;87690-000;(44)3311-1177;fran.olavo_cristo@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-22.550082400000001;-52.034739299999998
"3333";Biblioteca Pública Municipal Cidadã Cecília Meireles;Municipal;"4112603";Jardim Olinda;"411260305";Jardim Olinda;;;Rua Nilo Peçanha;"157";;Centro;PR;Sul;87690-000;(44)3311-1177;biblioteca@jardimolinda.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-22.550874700000001;-52.036597399999998
"3335";Biblioteca Cidadã Governador José Richa;Municipal;"4112702";Jataizinho;"411270205";Jataizinho;;;Rua Joaquim Francisco Lopes;"340";;Centro;PR;Sul;86210-000;(43)3259-3558;bibliotecacidada@bol.com.br;APPROXIMATE;Google 2025;"2";-23.254944699999999;-50.979358499999996
"3336";Biblioteca Municipal Cidadã O Mundo das Letras;Municipal;"4112751";Jesuítas;"411275105";Jesuítas;;;Rua Luiz Gonzaga;"333";;Centro;PR;Sul;85835-000;(44)3535-1469;culturajesuitas@certto.com.br;ROOFTOP;Google 2025;"1";-24.381007700000001;-53.384375499999997
"3337";Biblioteca Cidadã Prof. Ataíde Camargo;Municipal;"4112801";Joaquim Távora;"411280105";Joaquim Távora;;;Avenida Senador Souza Neves;"292";;Centro;PR;Sul;86455-000;(43)3559-1509/(43)3559-1122;departamentoculturajt@gmail.com;APPROXIMATE;Google 2025;"2";-23.498750800000000;-49.925784999999998
"3338";Biblioteca Cidadã Profª Elza de Oliveira;Municipal;"4112900";Jundiaí do Sul;"411290005";Jundiaí do Sul;;;Rua 3 de Maio;s/n;;Centro;PR;Sul;86470-000;(43)3626-1490;smejunsul@yahoo.com.br;GEOMETRIC_CENTER;Google 2025;"1";-23.434970900000000;-50.245489999999997
"3339";Biblioteca Pública Municipal Dulce Reis;Municipal;"4112900";Jundiaí do Sul;"411290005";Jundiaí do Sul;;;Rua Anchieta;"192";;Centro;PR;Sul;86470-000;(43)3626-1541;smejunsul@yahoo.com.br;RANGE_INTERPOLATED;Google 2025;"1";-23.434307499999999;-50.251752000000003
"3340";Biblioteca Cidadã Laura Senko;Municipal;"4112959";Juranda;"411295905";Juranda;;;Avenida Brasil;"2362";;Centro;PR;Sul;87355-000;(44)3569-1185;rosanefuzintto@hotmail.com;ROOFTOP;Google 2025;"1";-24.420887000000000;-52.839978100000003
"3341";Biblioteca Pública Municipal Boanerges Vieira da Silva Filho;Municipal;"4113007";Jussara;"411300705";Jussara;;;Rua Bandeirantes;"515";;Centro;PR;Sul;87230-000;(44)3628-1022;casadacultura-jussara@hotmail.com/casadaculturajussara@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-23.622989499999999;-52.470459800000000
"3342";Biblioteca Cidadã Maria Balsonuff de Oliveira;Municipal;"4113106";Kaloré;"411310605";Kaloré;;;Praça Francisco Lemes Gonçalves;s/n;;Centro;PR;Sul;;(43)3453-1364;gabinete@kalore.pr.gov.br/dmekalore@hotmail.com;APPROXIMATE;Google 2025;"2";-23.824224999999998;-51.667554400000000
"3344";Biblioteca Pública Municipal Francisco Brito de Lacerda;Municipal;"4113205";Lapa;"411320505";Lapa;;;Rua 15 de Novembro;"125";;Centro;PR;Sul;83750-000;(41)3622-5277;bibliotecalapa@yahoo.com;ROOFTOP;Google 2025;"1";-25.768902400000002;-49.715992700000001
"3345";Biblioteca Rural Colônia Municipal;Municipal;"4113205";Lapa;"411320505";Lapa;;;Cx. Comunitária;"31019";;Colônia Municipal;PR;Sul;83751-972;(41)9635-3821;;APPROXIMATE;Google 2025;"2";-25.769677699999999;-49.715905900000003
"3343";Biblioteca do Centro da Juventude da Lapa;Municipal;"4113205";Lapa;"411320505";Lapa;;;Rua Doutor Luiz Correa de Lacerda;"526";;Cohapar;PR;Sul;83750-000;(41)3911-1055;;RANGE_INTERPOLATED;Google 2025;"1";-25.755837600000000;-49.714702500000001
"3346";Biblioteca Pública Municipal Vicente José da Costa;Municipal;"4113254";Laranjal;"411325405";Laranjal;;;Rua Pernambuco;"501";;Centro;PR;Sul;85275-000;(42)3645-1364;"glauciodeoliveira@hotmail.com/bibliotecamunicipallr_17@hotmail.com&#10;&#10;";ROOFTOP;Google 2025;"1";-24.888372100000002;-52.472381300000002
"3349";Biblioteca Pública Municipal Eliseu Anacleto Babinski;Municipal;"4113304";Laranjeiras do Sul;"411330405";Laranjeiras do Sul;"4113304007";Água Verde;Rua XV de novembro;"1020";;Centro;PR;Sul;85303-150;(42)3635-2720;nerje_bib@orangenet.com.br;RANGE_INTERPOLATED;Google 2025;"1";-25.414005899999999;-52.421367300000000
"3347";Biblioteca Cidadã Denilse Guerra Shuber;Municipal;"4113304";Laranjeiras do Sul;"411330405";Laranjeiras do Sul;"4113304001";Centro;Rua Barão do Rio Branco;s/n;;São Francisco;PR;Sul;85303-130;(42)3635-4054;glaci_maiaa@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-25.404249499999999;-52.416365100000000
"3348";Biblioteca do Centro da Juventude de Laranjeiras do Sul;Municipal;"4113304";Laranjeiras do Sul;"411330405";Laranjeiras do Sul;"4113304004";Cristo Rei;Avenida Dr. Carmosino Vieira Branco;"439";;Cristo Rei;PR;Sul;85304-140;(42)3635-3893;antoniazzi9@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-25.404389999999999;-52.400082800000000
"3350";Biblioteca Cidadã Maria Cleide Bernardes Toneze;Municipal;"4113403";Leópolis;"411340305";Leópolis;;;Rua Osvaldo Cruz;"248";;Centro;PR;Sul;86330-000;(43)3627-1496;educacao@leopolis.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-23.078021199999998;-50.749334599999997
"3351";Biblioteca Cidadã João Menin;Municipal;"4113429";Lidianópolis;"411342905";Lidianópolis;;;Rua Juscelino Kubitschek;"327";;Centro;PR;Sul;86865-000;(43)3473-1238;;ROOFTOP;Google 2025;"1";-24.109299499999999;-51.657247599999998
"3352";Biblioteca Cidadã Luiz Segundo Valmine;Municipal;"4113452";Lindoeste;"411345205";Lindoeste;;;Avenida Senador Souza Naves;s/n;;Centro;PR;Sul;85826-000;(45)3237-1550;;APPROXIMATE;Google 2025;"2";-25.260333299999999;-53.576012100000000
"3354";Biblioteca Pública Municipal José de Anchieta;Municipal;"4113502";Loanda;"411350205";Loanda;;;Avenida Desembargador Munhoz;"1219";;Centro;PR;Sul;87900-000;(44)3425-5071;bibliotecaloanda@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-22.929992299999999;-53.133105200000003
"3353";Biblioteca Cidadã Prof. Odilon Oliveira Lima;Municipal;"4113502";Loanda;"411350205";Loanda;;;Avenida Gov. Munhoz da Rocha;"925";;Centro;PR;Sul;87900-000;(44)3425-1330;bibliotecacidada-loanda@hotmail.com;ROOFTOP;Google 2025;"1";-22.924752099999999;-53.135947000000002
"3355";Biblioteca Pública Municipal Castro Alves;Municipal;"4113601";Lobato;"411360105";Lobato;;;Rua Castro Alves;"1075";;Centro;PR;Sul;86790-000;(44)3249-1976;culturalobato@hotmail.com;ROOFTOP;Google 2025;"1";-23.010191299999999;-51.953880900000001
"3362";Biblioteca Pública Municipal Professor Pedro Viriato Parigot de Souza;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700001";Centro Histórico;Avenida Rio de Janeiro;"413";;Centro;PR;Sul;86010-150;(43)3371-6500;"biblioteca@londrina.pr.gov.br/leda.araujo@londrina.pr.gov.br/leda-araujo@hotmail.com&#10;&#10;";ROOFTOP;Google 2025;"1";-23.312432399999999;-51.158794999999998
"3358";Biblioteca Pública Municipal  Infantojuvenil de Londrina;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700001";Centro Histórico;Praça Primeiro de Maio;"110";;Centro;PR;Sul;86010-100;(43)3371-6603;biblioteca.infantil@londrina.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-23.313097700000000;-51.157967999999997
"3361";Biblioteca Pública Municipal Lupércio Luppi;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700015";Cinco Conjuntos;Avenida Saul Elkind;"790";;Conjunto Aquiles Stenghel;PR;Sul;86085-000;(43)3329-0316;centro.cultural@londrina.pr.gov.br;ROOFTOP;Google 2025;"1";-23.258341999999999;-51.144971200000001
"3359";Biblioteca Pública Municipal da Vila Nova;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700003";Vila Nova;Rua Purus;"45";;Vila Nova;PR;Sul;86025-310;(43)3329-6993;biblioteca.vilanova@londrina.pr.gov.br;ROOFTOP;Google 2025;"1";-23.297991799999998;-51.164579600000003
"3360";Biblioteca Pública Municipal Eugênia Monfranati;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700053";Parque das Indústrias;Avenida Guilherme de Almeida;"2260";;Ouro Branco;PR;Sul;86042-001;(43)3372-4853;biblioteca.regiaosul@londrina.pr.gov.br;ROOFTOP;Google 2025;"1";-23.373913200000001;-51.137861200000003
"3356";Biblioteca Centro de Artes e Esportes Unificado - CEU;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700022";Leonor;Rua Angelo Giotto;s/n;;Leonor;PR;Sul;86072-260;(43)3329-4925;"biblioteca@londrina.pr.gov.br/zoraide.silva@londrina.pr.gov.br&#10;&#10;";APPROXIMATE;Google 2025;"2";-23.289468599999999;-51.196783400000001
"3357";Biblioteca Especializada de Arte Francisca Campinha Garcia Cid;Municipal;"4113700";Londrina;"411370005";Londrina;"4113700001";Centro Histórico;Rua Sergipe;"640";;Centro;PR;Sul;86025-380;;;ROOFTOP;Google 2025;"1";-23.309643300000001;-51.159262699999999
"3363";Biblioteca Pública Municiapl Cidadã Derci Antônio Cansi;Municipal;"4113734";Luiziana;"411373405";Luiziana;;;Rua Santo Alessi;"84";;Centro;PR;Sul;87290-000;(44)3571-1768;biblioteca@luiziana.pr.gov.br/cultura@luiziana.pr.gov.br;ROOFTOP;Google 2025;"1";-24.287455600000001;-52.275858399999997
"3364";Biblioteca Pública Municipal de Lunardelli;Municipal;"4113759";Lunardelli;"411375905";Lunardelli;;;Avenida Duque de Caxias;"430";;Centro;PR;Sul;86935-000;(43)3478-1072;lunaeducacao@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-24.080647700000000;-51.744109299999998
"3365";Biblioteca Pública Municipal Cidadã Ida Pereira Koarata;Municipal;"4113809";Lupionópolis;"411380905";Lupionópolis;;;Praça Padre Antônio Pozzato;"858";;Centro;PR;Sul;86635-000;(43)3660-1219;educacao.lupionopolis@hotmail.com;APPROXIMATE;Google 2025;"2";-22.755721900000001;-51.657228699999997
"3366";Biblioteca Cidadã Miguel Bakun;Municipal;"4113908";Mallet;"411390805";Mallet;;;Rua Marechal Floriano Peixoto;"404";;Centro;PR;Sul;84570-000;(42)3542-1410;culturaturismo@mallet.pr.gov.br/bibliotecamiguelbakun@outlook.com;RANGE_INTERPOLATED;Google 2025;"1";-25.885197399999999;-50.824503300000003
"3367";Biblioteca Pública Municipal Daniel Miranda;Municipal;"4114005";Mamborê;"411400505";Mamborê;;;Avenida Augusto Mendes dos Santos;"847";;Centro;PR;Sul;87340-000;(44)3568-3071;bibliotecapublica@mambore.pr.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-24.314777200000002;-52.526482700000003
"3369";Biblioteca Pública Municipal Salvadora Rodrigues Souza;Municipal;"4114104";Mandaguaçu;"411410405";Mandaguaçu;;;Rua Bernardino Bogo;"155";;Centro;PR;Sul;87160-000;(44)3245-2010;"odetedoamaral@hotmail.com/educamandaguacu@gmail.com&#10;&#10;";ROOFTOP;Google 2025;"1";-23.346329000000001;-52.095433999999997
"3368";Biblioteca Cidadã Profª Maria Lúcia Ramo Costa;Municipal;"4114104";Mandaguaçu;"411410405";Mandaguaçu;;;Rua Bosque da Saúde;"495";;Vila Guadiana - CRAF;PR;Sul;87160-000;(44)3245-2010;"odetedoamaral@hotmail.com/educamandaguacu@gmail.com&#10;&#10;";RANGE_INTERPOLATED;Google 2025;"1";-23.327503600000000;-52.115352399999999
"3371";Biblioteca Pública Municipal Dr. Alcyr Castelo Branco;Municipal;"4114203";Mandaguari;"411420305";Mandaguari;;;Rua Padre Antônio Look;"453";;Centro;PR;Sul;86975-000;(44)3239-3252;smecel@bwnet.com.br/luciliarizzo@hotmail.com;APPROXIMATE;Google 2025;"2";-23.524486599999999;-51.675523300000002
"3370";Biblioteca Cidadã Helena Frujuelle Moura;Municipal;"4114203";Mandaguari;"411420305";Mandaguari;;;Avenida Marcos Dias;"279";;Jardim Boa Vista;PR;Sul;86975-000;(44)3233-3870;ingritoswaldo@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-23.520688199999999;-51.665543100000001
"3373";Biblioteca Pública Municipal Prof. Joel Augusto Ribeiro;Municipal;"4114302";Mandirituba;"411430205";Mandirituba;;;Rua Manoel de Oliveira Mendes;s/n;;Centro;PR;Sul;83800-000;(41)3626-3633/(41)3626-1342;educacao@mandirituba.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-25.778380800000001;-49.328667400000000
"3372";Biblioteca Cidadã Municipal Profª Denise Maria C. P. de Lima;Municipal;"4114302";Mandirituba;"411430205";Mandirituba;;;Avenida Getúlio Vargas;s/n;;Vila Brasília;PR;Sul;83800-000;(41)3626-1122;educacao@mandirituba.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-25.787585900000000;-49.320906000000001
"3374";Biblioteca Cidadã Luiz Celso Tarnowski;Municipal;"4114351";Manfrinópolis;"411435105";Manfrinópolis;;;Rua Valer F. Manfrin;s/n;;Centro;PR;Sul;85628-000;(46)3562-1086;;GEOMETRIC_CENTER;Google 2025;"1";-26.142889300000000;-53.311345199999998
"3376";Biblioteca Pública Municipal Cidadã Professor Romeu Bonetti;Municipal;"4114500";Manoel Ribas;"411450005";Manoel Ribas;;;Rua Primeiro de Maio;"541";;Centro;PR;Sul;85260-000;(43)3435-2634;secretaria.educacaomr@yahoo.com;RANGE_INTERPOLATED;Google 2025;"1";-24.515118999999999;-51.666940599999997
"3375";Biblioteca Cidadã Prof. Cassiano Titão de Medeiros;Municipal;"4114401";Mangueirinha;"411440105";Mangueirinha;;;Rua Saldanha Marinho;"108";;Centro;PR;Sul;85540-000;(46)3243-2254;bibli-municipa14@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-25.939287900000000;-52.178915000000003
"3378";Biblioteca Pública Municipal Martinho Lutero;Municipal;"4114609";Marechal Cândido Rondon;"411460905";Marechal Cândido Rondon;"4114609001";Centro;Rua Sergipe;"625";;Centro;PR;Sul;85960-000;(45)3284-2913;biblioteca@mcr.pr.gov.br/bibliotecasmcr@hotmail.com;ROOFTOP;Google 2025;"1";-24.555766999999999;-54.059735099999997
"3377";Biblioteca Cidadã Alice Weirich;Municipal;"4114609";Marechal Cândido Rondon;"411460905";Marechal Cândido Rondon;"4114609007";São Lucas;Rua São Jorge;"540";;São Lucas;PR;Sul;85960-000;(45)3254-0739;bibliotecasmcr@hotmail.com/arleteruver@hotmail.com;ROOFTOP;Google 2025;"1";-24.572026399999999;-54.050303800000002
"3379";Biblioteca Pública Municipal Cidadã Professora Edna Rebussi de Almeida;Municipal;"4114708";Maria Helena;"411470805";Maria Helena;;;Avenida Paraná;"2002";;Centro;PR;Sul;87480-000;(44)3662-1575;"bibliotecacidadamh@hotmail.com/cultura@mariahelena.pr.gov.br&#10;&#10;";RANGE_INTERPOLATED;Google 2025;"1";-23.608663300000000;-53.205011499999998
"3381";Biblioteca Pública Municipal de Marialva;Municipal;"4114807";Marialva;"411480705";Marialva;;;Praça Francisco Silveira da Rocha;s/n;;Centro;PR;Sul;86990-000;(44)3232-8407;seducmarialva@hotmail.com;APPROXIMATE;Google 2025;"2";-23.485661100000002;-51.793556199999998
"3380";Biblioteca Cidadã Profª Dorvalina Gomes Boni Narravo;Municipal;"4114807";Marialva;"411480705";Marialva;;;Rua Chile;"2145";;Jardim São Pedro;PR;Sul;86990-000;(44)3232-6229;seducmarialva@hotmail.com;RANGE_INTERPOLATED;Google 2025;"1";-23.477353200000000;-51.803291299999998
"3382";Biblioteca Pública Cidadã Isabel Bonette Lopes;Municipal;"4114906";Marilândia do Sul;"411490605";Marilândia do Sul;;;Avenida dos Missionários;s/n;;Centro;PR;Sul;86825-000;(43)3428-1001;nossaeducacao@yahoo.com.br;GEOMETRIC_CENTER;Google 2025;"1";-23.744302699999999;-51.305803099999999
"3383";Biblioteca Cidadã Ver. José Tonan Neto;Municipal;"4115002";Marilena;"411500205";Marilena;;;Avenida Paraná;"1544";;Centro;PR;Sul;87960-000;(44)3448-1314;bibliotecamarilena2013@outlook.com;RANGE_INTERPOLATED;Google 2025;"1";-22.742262100000001;-53.026839199999998
"3384";Biblioteca Pública Municipal Gonçalves Dias;Municipal;"4115101";Mariluz;"411510105";Mariluz;;;Rua Santa Catarina;"585";;Centro;PR;Sul;87470-000;(44)3534-1131;educacao@mariluz.pr.gov.br;ROOFTOP;Google 2025;"1";-24.012377699999998;-53.148176599999999
"3391";Biblioteca Pública Municipal Professora Maria Aparecida Cunha Soares;Municipal;"4115200";Maringá;"411520005";Maringá;"4115200066";Jardim Vitória;Parque das Palmeiras Avenida São Judas Tadeu;"1429";;Jardim Vitória;PR;Sul;87023-625;(44)3901-1792;biblioteca_palmeiras@maringa.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-23.385002499999999;-51.940160599999999
"3388";Biblioteca Pública Municipal Pioneiro Nilo Gravena;Municipal;"4115200";Maringá;"411520005";Maringá;;;Avenida Sophia Rasgulaeff;"693";;Jardim Alvorada;PR;Sul;87033-400;(44)3901-1747;biblioteca_alvorada@maringa.pr.gov.br;ROOFTOP;Google 2025;"1";-23.396095899999999;-51.916781999999998
"3387";Biblioteca Pública Municipal Pioneiro Manoel Pereira Camacho Filho;Municipal;"4115200";Maringá;"411520005";Maringá;;;Travessa Liberdade;"26";;Vila Operária;PR;Sul;87050-400;(44)3127-6057;biblioteca_operaria@maringa.pr.gov.br;ROOFTOP;Google 2025;"1";-23.429633599999999;-51.916163599999997
"3389";Biblioteca Pública Municipal Professor Bento Munhoz da Rocha Neto;Municipal;"4115200";Maringá;"411520005";Maringá;;;Avenida Horácio Racanello Filho;"6090";;Centro;PR;Sul;87020-035;(44)3901-1111/(44)3901-1794;bibliotecapublica@maringa.pr.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-23.422457900000001;-51.921939000000002
"3386";Biblioteca do Centro de Artes e Esportes Unificados  CEU;Municipal;"4115200";Maringá;"411520015";Iguatemi;;;Avenida Vereador Antônio Bortolotto;"1621";Dona Angelina;Distrito de Iguatemi;PR;Sul;87103-001;(44)3276-3795;biblioteca_iguatemi_ceu@maringa.pr.gov.br;ROOFTOP;Google 2025;"1";-23.379674900000001;-52.057339599999999
"3385";Biblioteca do Centro da Juventude de Maringá;Municipal;"4115200";Maringá;"411520005";Maringá;"4115200117";Conjunto Residencial Inocente Vila Nova Júnior;Rua das Sipipirunas;"1523";;Borba Gato;PR;Sul;87060-120;(44)3901-3459;centrodajuventude@maringa.pr.gov.br;ROOFTOP;Google 2025;"1";-23.453178900000001;-51.968967999999997
"3390";Biblioteca Pública Municipal Professor Tomires Moreira de Carvalho;Municipal;"4115200";Maringá;"411520005";Maringá;"4115200059";Jardim Maravilha;Avenida Mandacaru;"317";;Jardim Maravilha;PR;Sul;87080-000;(44)3127-6054;biblioteca_mandacaru@maringa.pr.gov.br;ROOFTOP;Google 2025;"1";-23.412979300000000;-51.955598100000003
